14:04:32  27,87,79,16,11,22,82,92,3,65,17,71,71
14:04:33  78,19,70,56,18,32,25,74,83,18,89,41,5
14:07:14 ,61,51,22,87,19,50,65,26,88,54,85,92,10
14:07:14 ,64,74,56,26,34,6,61,8,8,4,91,87,15
14:07:14 ,29,36,24,23,41,86,26,63,73,46,66,38,24
14:07:14 ,54,44,62,98,6,26,73,62,4,7,20,65,67
14:07:14 ,28,21,58,67,36,87,3,61,63,97,99,89,60
14:07:14 ,24,35,78,14,12,85,10,74,83,16,0,56,30
14:07:14 ,4,16,50,21,83,30,42,94,97,31,81,52,92
14:07:14 ,96,1,43,86,62,19,73,92,33,85,77,43,59
14:07:14 ,61,59,11,69,41,67,85,91,40,21,21,83,15
14:07:14 ,70,14,48,74,58,45,76,53,31,90,72,4,82
14:07:14 ,57,42,60,0,53,21,11,17,90,52,84,28,95
14:07:14 ,25,49,16,60,64,38,26,12,64,36,57,40,41
14:07:14 ,88,30,13,45,65,22,39,25,22,92,98,85,9
14:07:14 ,88,89,46,68,84,23,17,52,35,81,90,13,94
14:07:14 ,6,49,3,47,42,92,29,7,89,94,29,28,19
14:07:14 ,51,72,69,88,34,10,77,80,78,61,55,96,65
14:07:14 ,90,77,7,3,23,13,4,27,60,46,71,90,53
14:07:14 ,12,36,82,92,56,85,64,25,73,98,35,2,30
14:07:14 ,14,63,85,62,80,27,39,87,30,15,0,34,42
14:07:14 ,13,32,65,3,85,77,39,19,69,47,4,33,25
14:07:14 ,29,84,12,31,66,78,46,52,40,26,79,32,13
14:07:14 ,62,47,66,48,41,79,81,6,34,66,83,25,86
14:07:14 ,4,73,42,37,50,72,73,62,3,92,41,2,96
14:07:14 ,33,28,27,65,94,89,64,60,38,57,39,19,63
14:07:14 ,25,37,98,50,75,2,23,70,92,25,42,17,88
14:07:14 ,97,9,81,99,5,66,80,33,84,74,22,48,86
14:07:14 ,12,6,25,83,21,50,21,20,52,48,74,28,18
14:07:14 ,66,53,60,84,93,10,93,74,61,99,93,41,32
14:07:14 ,77,15,6,77,1,19,35,78,2,57,80,75,29
14:07:14 ,33,24,3,61,94,22,66,7,58,60,17,51,86
14:07:14 ,78,2,79,20,86,56,87,45,34,41,64,69,71
14:07:14 ,18,78,52,94,7,37,70,63,50,64,85,16,71
14:07:14 ,95,28,40,46,15,19,1,94,91,39,51,30,84
14:07:14 ,37,23,0,58,95,71,37,99,17,96,88,87,59
14:07:14 ,90,3,96,6,27,91,35,67,90,2,38,43,96
14:07:14 ,81,82,99,64,19,88,87,19,47,82,90,36,33
14:07:14 ,7,32,21,46,92,11,50,40,70,29,84,57,96
14:07:14 ,26,59,87,69,7,68,3,59,32,22,47,20,94
14:07:14 ,94,54,36,30,88,96,63,61,42,7,25,44,99
14:07:14 ,47,25,83,4,22,9,15,9,30,74,29,34,33
14:07:14 ,62,8,81,34,2,27,88,91,58,28,87,73,42
14:07:14 ,81,32,67,78,83,66,3,67,70,77,28,37,86
14:07:14 ,59,11,16,45,45,30,53,78,64,8,5,4,99
14:07:14 ,15,85,38,40,27,19,72,46,49,8,12,53,27
14:07:14 ,34,30,55,71,69,66,34,37,63,31,67,69,9
14:07:14 ,83,77,67,87,28,82,72,18,23,51,89,47,97
14:07:14 ,39,55,61,44,82,95,74,90,18,95,8,5,32
14:07:14 ,72,88,51,41,98,34,70,17,74,50,99,98,68
14:07:14 ,74,2,57,74,99,96,81,13,40,16,60,67,6
14:07:14 ,31,62,66,36,47,90,24,98,31,74,85,53,91
14:07:14 ,11,3,43,9,71,17,11,81,91,63,29,73,28
14:07:14 ,70,89,88,89,47,19,51,13,7,50,4,32,1
14:07:14 ,87,58,86,93,50,49,96,93,10,20,62,74,1
14:07:14 ,54,89,30,79,17,52,20,5,93,67,77,45,32
14:07:14 ,84,47,88,16,48,28,75,86,21,77,35,69,22
14:07:14 ,46,89,84,20,42,90,9,25,69,78,29,89,83
14:07:14 ,23,8,12,20,93,97,67,81,65,68,9,92,54
14:07:14 ,30,69,90,0,43,88,41,28,60,36,18,21,61
14:07:14 ,40,99,42,81,34,65,90,47,85,83,96,5,16
14:07:14 ,61,73,26,6,79,8,27,21,60,71,9,54,99
14:07:14 ,69,90,17,42,3,9,41,45,91,76,11,33,75
14:07:14 ,48,16,71,53,84,84,78,62,90,58,71,18,79
14:07:14 ,83,89,41,37,88,62,27,57,5,82,67,46,28
14:07:14 ,58,74,39,91,49,39,59,72,45,95,57,23,58
14:07:14 ,47,33,81,65,13,64,54,6,54,94,68,33,52
14:07:14 ,73,16,71,72,44,81,46,35,24,48,26,83,20
14:07:14 ,71,78,77,47,88,77,80,69,42,45,86,49,51
14:07:14 ,40,43,20,25,47,45,41,70,17,37,51,16,72
14:07:14 ,75,64,51,10,36,22,41,66,69,29,43,50,99
14:07:14 ,85,95,37,86,99,29,82,19,54,81,64,96,52
14:07:15 ,34,85,3,50,10,31,66,61,41,54,83,82,20
14:07:15 ,5,64,63,55,15,1,2,52,39,1,81,21,72
14:07:15 ,35,3,89,83,55,23,69,10,25,31,41,43,92
14:07:15 ,35,97,27,69,70,32,33,33,39,48,86,42,0
14:07:15 ,26,95,33,99,20,21,2,61,4,9,84,25,20
14:07:15 ,61,56,13,4,0,0,53,28,70,23,60,3,9
14:07:15 ,0,4,47,94,56,25,41,90,25,61,11,27,22
14:07:15 ,67,37,58,45,9,71,53,22,27,54,75,33,82
14:07:15 ,45,56,94,0,17,46,4,65,40,13,90,34,55
14:07:15 ,15,47,18,95,22,85,32,32,30,93,4,36,67
14:07:15 ,83,90,42,16,24,87,25,18,40,42,65,96,59
14:07:15 ,57,9,50,43,16,17,91,34,12,13,20,96,45
14:07:15 ,2,41,1,38,9,85,80,3,53,4,43,78,75
14:07:15 ,83,73,92,79,32,1,41,34,45,57,52,36,92
14:07:15 ,16,1,64,65,98,18,58,0,9,67,37,89,71
14:07:15 ,90,46,14,21,21,49,94,13,80,26,66,21,61
14:07:15 ,11,31,65,47,23,33,0,39,98,99,9,57,99
14:07:15 ,18,76,88,60,99,78,6,65,99,79,14,93,44
14:07:15 ,95,72,10,68,33,22,99,50,21,74,83,74,13
14:07:15 ,34,73,75,43,24,93,19,12,53,19,90,11,36
14:07:15 ,42,42,51,87,86,98,59,49,66,44,23,66,94
14:07:15 ,96,92,78,70,58,64,43,33,7,67,78,26,79
14:07:15 ,84,97,22,95,34,16,90,37,3,28,35,15,77
14:07:15 ,53,59,52,19,6,49,64,36,19,22,0,15,7
14:07:15 ,7,82,85,33,14,69,83,88,17,17,4,7,6
14:07:15 ,59,35,41,74,13,94,86,65,66,92,66,82,28
14:07:15 ,86,4,80,53,11,87,35,48,72,1,18,55,89
14:07:15 ,35,24,45,42,30,5,29,71,31,94,18,17,12
14:07:15 ,36,61,78,18,41,16,22,21,69,85,8,57,85
14:07:15 ,81,10,3,88,0,90,13,97,32,43,54,14,67
14:07:15 ,86,8,37,55,20,73,17,99,91,10,67,65,32
14:07:15 ,37,2,92,46,87,25,56,91,14,8,81,79,6
14:07:15 ,66,22,60,80,41,98,40,78,54,61,51,71,12
14:07:15 ,94,33,79,59,65,68,13,10,14,1,87,23,44
14:07:15 ,53,31,25,32,89,43,7,50,75,48,48,16,79
14:07:15 ,54,77,82,77,41,77,11,72,88,76,41,2,38
14:07:15 ,7,55,26,82,99,79,14,76,64,3,20,71,5
14:07:15 ,95,71,6,63,2,60,92,85,38,33,14,49,58
14:07:15 ,54,77,51,8,16,58,63,94,93,62,25,7,39
14:07:15 ,89,62,11,12,68,58,84,74,22,86,86,66,23
14:07:15 ,24,52,89,25,10,44,3,61,52,71,71,68,17
14:07:15 ,64,82,42,71,21,32,86,84,44,54,95,80,80
14:07:15 ,69,19,66,35,42,43,87,84,20,97,28,75,10
14:07:15 ,32,46,82,52,63,98,35,58,22,8,42,8,93
14:07:15 ,86,62,88,19,94,9,38,12,44,32,7,84,16
14:07:15 ,28,33,96,3,44,81,2,78,33,17,76,68,75
14:07:15 ,98,77,17,6,22,56,20,62,75,14,71,65,27
14:07:15 ,15,49,34,51,66,14,85,14,18,29,95,20,7
14:07:15 ,81,37,35,49,13,34,78,82,92,0,90,13,14
14:07:15 ,65,27,85,82,6,53,32,93,4,50,59,89,64
14:07:15 ,77,70,12,49,29,93,87,65,94,52,99,25,86
14:07:15 ,91,77,77,56,92,94,84,77,77,42,30,61,87
14:07:15 ,87,11,47,76,27,76,47,91,26,28,36,65,93
14:07:15 ,83,69,44,8,55,36,85,32,92,77,79,28,55
14:07:15 ,8,23,37,69,10,24,32,9,53,11,86,52,55
14:07:15 ,12,80,91,77,74,74,46,18,82,53,6,20,38
14:07:15 ,51,97,17,79,4,77,54,94,98,17,18,82,26
14:07:15 ,23,93,12,75,0,76,8,92,5,82,66,3,52
14:07:15 ,1,57,11,21,47,62,70,64,93,75,93,48,69
14:07:15 ,91,65,39,73,43,63,18,56,90,19,32,98,11
14:07:15 ,90,32,29,93,37,82,50,48,55,97,62,26,13
14:07:15 ,7,53,6,7,74,49,72,13,22,16,28,41,24
14:07:15 ,71,60,8,21,23,98,6,52,92,95,87,94,95
14:07:15 ,42,44,57,68,9,64,73,16,72,47,65,96,13
14:07:15 ,40,64,41,81,40,64,93,1,86,16,99,44,20
14:07:15 ,43,39,7,90,34,2,34,91,22,43,7,96,11
14:07:15 ,31,43,29,80,56,69,44,50,2,37,66,47,38
14:07:15 ,4,63,89,48,35,33,87,95,23,73,97,9,64
14:07:15 ,19,4,24,15,68,7,11,49,87,67,70,84,69
14:07:15 ,72,21,36,19,11,40,34,0,89,21,85,28,16
14:07:15 ,60,2,65,69,18,85,26,94,52,94,2,63,95
14:07:15 ,41,83,65,25,52,89,98,40,60,61,81,94,62
14:07:15 ,22,67,47,50,84,8,4,49,29,23,86,55,17
14:07:15 ,91,1,71,54,96,13,89,13,90,42,2,41,82
14:07:15 ,62,2,15,8,64,37,76,64,40,12,72,44,13
14:07:15 ,53,67,0,61,37,91,62,8,97,11,73,87,76
14:07:15 ,64,81,79,5,15,41,7,83,2,24,20,78,40
14:07:15 ,12,90,64,57,3,17,76,55,78,13,98,93,22
14:07:15 ,96,4,95,35,80,11,68,11,16,35,5,76,18
14:07:15 ,7,52,91,85,92,3,27,56,60,82,25,37,38
14:07:15 ,4,2,88,97,76,36,53,24,71,85,35,91,97
14:07:15 ,4,27,2,32,97,9,36,40,46,28,44,25,36
14:07:15 ,56,7,61,45,97,17,48,86,14,24,22,19,0
14:07:15 ,46,5,36,37,54,40,16,56,24,66,17,60,6
14:07:15 ,15,40,2,40,76,59,47,89,56,45,7,4,31
14:07:15 ,73,81,53,93,81,99,98,69,89,52,61,57,60
14:07:15 ,85,23,29,45,30,44,85,32,36,13,43,83,55
14:07:15 ,0,80,14,56,63,87,89,69,80,23,20,30,92
14:07:15 ,9,34,6,67,46,91,42,75,89,72,71,26,57
14:07:15 ,7,92,0,91,47,52,23,61,9,87,0,50,56
14:07:15 ,81,73,28,63,18,90,50,24,57,96,15,51,24
14:07:16 ,56,76,95,83,33,3,75,85,46,74,90,21,87
14:07:16 ,51,8,87,1,16,20,27,45,84,45,35,34,69
14:07:16 ,44,82,36,47,6,93,23,54,28,8,57,55,94
14:07:16 ,55,29,36,76,16,87,37,3,88,53,24,15,50
14:07:16 ,60,12,37,46,81,33,80,70,81,87,15,4,41
14:07:16 ,43,13,50,50,59,5,79,95,33,47,82,70,2
14:07:16 ,22,76,78,90,26,90,2,16,36,36,1,69,58
14:07:16 ,82,56,73,39,49,68,4,51,18,15,8,49,10
14:07:16 ,41,48,44,64,2,18,40,81,8,18,71,63,34
14:07:16 ,60,51,36,81,9,70,89,82,9,90,2,65,41
14:07:16 ,20,80,49,21,42,42,69,38,6,71,57,46,4
14:07:16 ,17,65,28,32,51,40,83,87,21,92,58,10,26
14:07:16 ,19,0,28,85,41,0,17,42,21,60,36,42,98
14:07:16 ,95,14,7,41,70,25,58,98,9,62,38,93,49
14:07:16 ,59,37,59,21,16,31,21,44,68,14,97,85,8
14:07:16 ,70,97,97,13,48,92,79,55,33,49,32,44,48
14:07:16 ,42,6,86,35,7,98,24,19,19,40,50,93,37
14:07:16 ,70,59,34,7,68,56,5,65,69,53,57,0,8
14:07:16 ,42,50,41,38,50,35,96,36,70,4,86,46,75
14:07:16 ,58,87,77,51,24,47,62,10,54,30,66,59,47
14:07:16 ,88,12,56,88,73,51,38,66,89,88,1,86,77
14:07:16 ,23,42,15,69,17,73,8,94,76,84,93,39,94
14:07:16 ,47,21,13,59,21,1,23,77,89,96,28,80,14
14:07:16 ,70,20,15,56,49,90,50,65,12,19,90,20,65
14:07:16 ,19,5,58,10,51,5,83,64,64,4,17,40,82
14:07:16 ,59,36,62,39,3,32,11,70,40,61,61,90,78
14:07:16 ,25,61,68,45,26,39,2,84,49,6,42,33,22
14:07:16 ,58,89,40,98,71,99,87,86,90,90,18,53,60
14:07:16 ,59,14,73,1,44,98,15,65,96,41,4,50,78
14:07:16 ,6,56,20,91,79,78,80,19,77,4,70,64,90
14:07:16 ,12,54,60,65,66,71,32,40,25,76,90,40,93
14:07:16 ,86,33,98,37,11,56,45,31,99,24,62,79,95
14:07:16 ,39,35,17,55,77,29,61,90,47,27,61,31,19
14:07:16 ,86,59,10,78,53,48,12,3,85,75,59,83,59
14:07:16 ,58,7,21,89,55,12,77,72,19,54,54,80,44
14:07:16 ,53,59,58,84,31,96,43,41,75,96,41,39,99
14:07:16 ,27,66,10,62,25,68,69,46,10,76,10,87,49
14:07:16 ,29,93,55,9,38,8,21,48,92,52,44,35,45
14:07:16 ,71,84,86,62,35,65,29,46,27,54,14,49,53
14:07:16 ,76,25,15,63,26,45,57,81,6,47,89,27,95
14:07:16 ,33,31,39,21,28,11,5,15,73,40,32,54,86
14:07:16 ,12,61,53,61,14,29,38,29,45,65,26,54,46
14:07:16 ,33,1,88,12,48,21,44,87,94,24,50,99,91
14:07:16 ,76,92,24,82,30,36,43,83,49,57,65,87,39
14:07:16 ,62,4,65,16,3,50,17,91,63,17,64,59,4
14:07:16 ,59,35,7,10,27,35,2,51,17,33,39,61,68
14:07:16 ,40,70,85,79,61,47,84,79,63,87,29,32,30
14:07:16 ,44,49,94,55,6,5,91,65,16,18,0,18,21
14:07:16 ,69,3,60,82,72,52,53,57,31,66,5,15,45
14:07:16 ,20,54,27,5,84,23,54,31,31,12,36,74,77
14:07:16 ,52,92,29,23,65,99,26,77,81,50,29,86,8
14:07:16 ,60,53,65,28,50,37,34,29,42,19,53,49,2
14:07:16 ,36,61,38,10,91,43,54,72,66,19,23,44,48
14:07:16 ,57,95,77,95,55,89,48,20,69,51,57,4,32
14:07:16 ,52,75,85,1,77,73,14,15,83,57,10,89,30
14:07:16 ,76,8,5,21,56,62,68,85,58,23,27,58,43
14:07:16 ,96,61,52,0,94,56,75,31,57,52,5,24,20
14:07:16 ,40,33,30,30,63,59,90,21,32,99,83,0,84
14:07:16 ,93,23,11,52,18,60,13,22,60,59,79,88,91
14:07:16 ,88,40,96,64,12,88,98,43,18,13,2,9,34
14:07:16 ,86,60,70,86,96,63,61,60,67,31,20,33,53
14:07:16 ,80,92,84,68,83,25,61,31,89,73,20,87,68
14:07:16 ,90,1,22,99,35,8,11,5,94,8,21,7,68
14:07:16 ,88,38,40,21,92,72,66,28,93,49,53,54,33
14:07:16 ,43,79,53,82,0,43,35,22,95,71,31,58,28
14:07:16 ,77,66,1,85,86,90,23,26,63,67,99,81,48
14:07:16 ,92,31,1,98,16,96,77,21,31,77,16,66,52
14:07:16 ,63,89,83,22,70,12,88,71,97,27,13,73,53
14:07:16 ,29,92,4,10,40,96,93,94,94,9,42,24,30
14:07:16 ,73,53,47,40,5,62,29,40,84,99,53,25,23
14:07:16 ,2,52,36,75,5,65,68,10,76,60,58,69,54
14:07:16 ,5,79,97,29,61,70,82,60,62,40,23,92,80
14:07:16 ,59,43,33,84,66,36,36,55,63,94,20,83,56
14:07:16 ,48,44,14,18,98,19,49,47,0,62,18,35,75
14:07:16 ,80,75,98,24,7,57,20,93,94,38,81,30,93
14:07:16 ,44,24,14,28,80,62,24,47,32,74,66,81,22
14:07:16 ,19,96,92,54,71,72,81,21,49,88,30,21,81
14:07:16 ,24,59,62,7,53,59,31,19,39,64,81,63,11
14:07:16 ,66,37,29,99,59,48,95,51,54,66,76,35,39
14:07:16 ,77,24,70,98,57,94,9,20,1,62,31,85,81
14:07:16 ,70,1,15,33,64,81,22,93,80,34,94,28,37
14:07:16 ,0,94,65,36,34,94,12,56,44,69,50,54,41
14:07:16 ,4,16,72,41,50,42,42,65,27,6,98,2,51
14:07:16 ,78,36,97,6,25,98,53,91,34,39,37,46,95
